"TermDesc","Department","CRN","Subject","Course","Section","Title","CurrentEnrollment","Capacity","CrosslistID","CrosslistEnrollment","WaitlistEnrollment","WaitlistCapacity","ScheduleMethod","Days","BeginTime","EndTime","Bldg","Room","Center","StartDate","EndDate","Instructor"
"Fall 2026",Astronomy,73583,ASTR,"  1",001,"Cosmic Evolution",9,49,,,0,10,Lec,W,1510,1825,CHNB,1302,"Chinatown/North Beach",8/31/2026,12/22/2026,Pevyhouse
"Fall 2026",Astronomy,72081,ASTR,"  1",831,"Cosmic Evolution",49,49,,,6,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Weil
"Fall 2026",Astronomy,70077,ASTR,"  1",832,"Cosmic Evolution",49,49,,,5,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Weil
"Fall 2026",Astronomy,73823,ASTR,"  1",862,"Cosmic Evolution",51,59,,,0,10,Hyb,"TBA; R; R","TBA; 1810; 1810","TBA; 2100; 2100","TBA; SCIE; SCIE","311; 311",Ocean,8/18/2026,12/22/2026,"Bryja; Staff; Staff"
"Fall 2026",Astronomy,70083,ASTR,"  4",931,"Life in the Universe",49,49,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,9/28/2026,12/22/2026,Kao
"Fall 2026",Astronomy,70084,ASTR,"  4",932,"Life in the Universe",49,49,,,1,10,Onl,TBA,TBA,TBA,TBA,,Online,9/28/2026,12/22/2026,Kao
"Fall 2026",Astronomy,72296,ASTR," 16",931,"Observational Astronomy",38,40,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,9/28/2026,12/22/2026,Kao
"Fall 2026",Astronomy,73514,ASTR," 16",932,"Observational Astronomy",36,40,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,9/28/2026,12/22/2026,Kao
"Fall 2026",Astronomy,70080,ASTR," 17",931,Planets,49,49,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Weil
"Fall 2026",Astronomy,72297,ASTR," 18",961,Stars,16,59,,,0,10,Hyb,"TBA; S; S","TBA; 0910; 0910","TBA; 1200; 1200","TBA; HBB; HBB","398; 398",Ocean,8/31/2026,12/22/2026,"Bryja; Staff; Staff"
"Fall 2026",Astronomy,70081,ASTR," 19",931,"Galaxies and the Universe",49,49,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Weil
"Fall 2026",Astronomy,70082,ASTR," 19",932,"Galaxies and the Universe",47,49,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Weil
"Fall 2026",Auto/Moto/Construction,74178,AUTO," 49",001,"Auto Body Maintenance/Detail",28,28,,,9,10,L/L,"S; S","0810; 0910","0900; 1200","EVANS; EVANS","114; 114",Evans,8/18/2026,12/22/2026,"Brady; Brady"
"Fall 2026",Auto/Moto/Construction,71551,AUTO," 50",001,"Intro Automotive Mechanics",26,26,,,10,10,L/L,"TR; TR; TR; TR","0910; 0910; 1010; 1010","1000; 1000; 1200; 1200","EVANS; EVANS; EVANS; EVANS","103; 103; 103; 103",Evans,8/18/2026,12/22/2026,"Garcia; Rothman; Garcia; Rothman"
"Fall 2026",Auto/Moto/Construction,71550,AUTO," 50",321,"Intro Automotive Mechanics",23,28,,,10,10,L/L,"MW; MW","1610; 1710","1700; 1900","EVANS; EVANS","103; 103",Evans,8/18/2026,12/22/2026,"Barone; Barone"
"Fall 2026",Auto/Moto/Construction,73818,AUTO," 58",001,"Auto Heating &Air-Condition",27,27,,,10,10,L/L,"MW; MW","0910; 1010","1000; 1200","EVANS; EVANS","103; 103",Evans,8/18/2026,12/22/2026,"Rothman; Rothman"
"Fall 2026",Auto/Moto/Construction,74295,AUTO," 63",001,"Braking Systems",27,27,,,8,10,L/L,"TR; TR","1610; 1740","1725; 1855","EVANS; EVANS","115; 251",Evans,8/18/2026,12/22/2026,"Barone; Barone"
"Fall 2026",Auto/Moto/Construction,74179,AUTO,202,001,"Welded Panel Replacement",28,28,,,0,10,L/L,"TR; TR","0910; 1010","1000; 1200","EVANS; EVANS","114; 114",Evans,8/18/2026,12/22/2026,"Brady; Brady"
"Fall 2026",Auto/Moto/Construction,74177,AUTO,204,001,"Body/Frame Straightening/Repai",26,28,,,0,10,L/L,"TR; TR","1810; 1910","1900; 2100","EVANS; EVANS","114; 114",Evans,8/18/2026,12/22/2026,"Brady; Brady"
"Fall 2026",Auto/Moto/Construction,74180,AUTO,206,001,"Plastic Repair & Refinishing",27,28,,,0,10,L/L,"TR; TR","1310; 1410","1400; 1600","EVANS; EVANS","114; 114",Evans,8/18/2026,12/22/2026,"Brady; Brady"
"Fall 2026",Auto/Moto/Construction,72543,CNST,100,001,"Intro to Construction",28,28,,,4,10,L/L,"TR; TR","0910; 1010","1000; 1200","EVANS; EVANS","255; 255",Evans,8/18/2026,12/22/2026,"Maximo; Maximo"
"Fall 2026",Auto/Moto/Construction,73568,CNST,107,001,"Blueprint Reading",28,28,,,0,10,L/L,"TR; TR","1710; 1810","1800; 2000","EVANS; EVANS","255; 255",Evans,8/18/2026,12/22/2026,"Maximo; Maximo"
"Fall 2026",Auto/Moto/Construction,73819,CNST,111,001,"Carpentry-Rough Framing",27,27,,,3,10,L/L,"TR; TR","1210; 1310","1300; 1500","EVANS; EVANS","255; 255",Evans,8/18/2026,12/22/2026,"Maximo; Maximo"
"Fall 2026",Auto/Moto/Construction,74175,CNST,112,001,"Carpentry-Advanced Framing",21,28,,,0,10,L/L,"S; S","0810; 1010","1000; 1400","EVANS; EVANS","103; 103",Evans,8/18/2026,12/22/2026,"Hong; Hong"
"Fall 2026",Auto/Moto/Construction,73161,CNST,113,001,"Finish Carpentry",26,26,,,1,10,L/L,"TR; TR","1810; 1910","1900; 2100","EVANS; EVANS","257; 257",Evans,8/18/2026,12/22/2026,"Cash; Cash"
"Fall 2026",Auto/Moto/Construction,71559,CNST,116,001,"Furniture Making & Woodworking",18,18,,,5,10,L/L,"MW; MW","1410; 1510","1500; 1700","EVANS; EVANS","257; 257",Evans,8/18/2026,12/22/2026,"Cash; Cash"
"Fall 2026",Auto/Moto/Construction,73162,CNST,116,002,"Furniture Making & Woodworking",26,26,,,10,10,L/L,"MW; MW","1810; 1910","1900; 2100","EVANS; EVANS","257; 257",Evans,8/18/2026,12/22/2026,"Cash; Cash"
"Fall 2026",Auto/Moto/Construction,73164,MOTO," 90",001,"Motorcycle Technology Intro",13,26,,,0,10,L/L,"MW; MW; MW; MW","1810; 1810; 1940; 1940","1925; 1925; 2055; 2055","EVANS; EVANS; EVANS; EVANS","115; 115; 115; 115",Evans,8/18/2026,12/22/2026,"Saunders; Simon; Saunders; Simon"
"Fall 2026",Auto/Moto/Construction,73165,MOTO," 90",002,"Motorcycle Technology Intro",9,28,,,0,10,L/L,"TR; TR","1810; 1940","1925; 2055","EVANS; EVANS","115; 115",Evans,8/18/2026,12/22/2026,"Simon; Simon"
"Fall 2026",Auto/Moto/Construction,74176,MOTO," 93",001,"Engine & Power Train Repair",17,28,,,0,10,L/L,"S; S","0810; 1110","1100; 1400","EVANS; EVANS","115; 115",Evans,8/18/2026,12/22/2026,"Saunders; Staff"
"Fall 2026","Biological Sciences",73013,BIO,"  9",001,"Human Biology",32,32,,,10,10,Hyb,"W; TBA","1010; TBA","1300; TBA","STEM; TBA",202,Ocean,8/18/2026,12/22/2026,"Sengupta; Sengupta"
"Fall 2026","Biological Sciences",74233,BIO,"  9",003,"Human Biology",32,32,,,6,10,L/L,"M; W","1810; 1810","2100; 2100","STEM; STEM","202; 202",Ocean,8/18/2026,12/22/2026,"Morante; Morante"
"Fall 2026","Biological Sciences",74335,BIO,"  9",004,"Human Biology",32,32,,,8,10,L/L,"M; W","1810; 1810","2100; 2100","MIC; MIC","366; 366",Mission,8/18/2026,12/22/2026,"Al-Dubaie; Al-Dubaie"
"Fall 2026","Biological Sciences",74234,BIO,"  9",007,"Human Biology",28,28,,,2,10,L/L,"R; T","1510; 1510","1800; 1800","CHNB; CHNB","1402; 1402","Chinatown/North Beach",8/18/2026,12/22/2026,"Siekmann; Siekmann"
"Fall 2026","Biological Sciences",71965,BIO,"  9",862,"Human Biology",32,32,,,9,10,Hyb,"T; TBA","1810; TBA","2100; TBA","STEM; TBA",202,Ocean,8/18/2026,12/22/2026,"Cannon; Cannon"
"Fall 2026","Biological Sciences",70209,BIO,"  9",863,"Human Biology",32,32,,,10,10,Hyb,"R; TBA","1010; TBA","1300; TBA","STEM; TBA",204,Ocean,8/18/2026,12/22/2026,"Cannon; Cannon"
"Fall 2026","Biological Sciences",70206,BIO,"  9",961,"Human Biology",36,36,,,10,10,Hyb,"TBA; TBA; R; R","TBA; TBA; 1910; 1910","TBA; TBA; 2100; 2100","TBA; TBA; STEM; STEM","301; 301",Ocean,8/31/2026,12/22/2026,"Nixon; Nixon; Staff; Staff"
"Fall 2026","Biological Sciences",73899,BIO," 10",001,"Animal Biology",32,32,,,4,10,L/L,"T; R","1410; 1410","1700; 1700","STEM; STEM","318; 318",Ocean,8/18/2026,12/22/2026,"Lauritzen; Lauritzen"
"Fall 2026","Biological Sciences",70177,BIO," 11",961,"Science of Living Organisms",24,24,,,5,10,Hyb,"W; TBA","0940; TBA","1230; TBA","STEM; TBA",206,Ocean,8/31/2026,12/22/2026,"Woo; Woo"
"Fall 2026","Biological Sciences",70178,BIO," 11",963,"Science of Living Organisms",24,24,,,3,10,Hyb,"W; TBA","1310; TBA","1600; TBA","STEM; TBA",206,Ocean,8/31/2026,12/22/2026,"Woo; Woo"
"Fall 2026","Biological Sciences",72557,BIO," 19",861,Ecology,32,32,,,0,10,Hyb,"W; TBA","0910; TBA","1200; TBA","STEM; TBA",204,Ocean,8/18/2026,12/22/2026,"Cannon; Cannon"
"Fall 2026","Biological Sciences",73012,BIO," 20",931,"Introduction to Ecology",36,36,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Cannon
"Fall 2026","Biological Sciences",74299,BIO," 21J",001,Agroecology,24,24,,,2,10,Lec,"M; S","1810; 0830","2100; 1545","STEM; TBA",204,Ocean,8/31/2026,9/19/2026,"Cannon; Staff"
"Fall 2026","Biological Sciences",73969,BIO," 33",981,"Intro. Conservation Biology",24,24,,,10,10,Onl,"W; TBA","1810; TBA","1900; TBA","ZOOM; TBA",,Online,8/31/2026,12/22/2026,"Traut; Staff"
"Fall 2026","Biological Sciences",70158,BIO,100A,961,"General Biology",24,24,,,1,10,Hyb,"TR; TR; TBA","1010; 1110; TBA","1100; 1300; TBA","STEM; STEM; TBA","301; 301",Ocean,8/31/2026,12/22/2026,"Nixon; Nixon; Nixon"
"Fall 2026","Biological Sciences",70160,BIO,100A,962,"General Biology",24,24,,,6,10,Hyb,"TR; TR; TBA","1310; 1410; TBA","1400; 1600; TBA","STEM; STEM; TBA","301; 301",Ocean,8/31/2026,12/22/2026,"Nixon; Nixon; Nixon"
"Fall 2026","Biological Sciences",70161,BIO,100B,961,"General Biology",24,24,,,9,10,Hyb,"TR; TBA","0940; TBA","1230; TBA","STEM; TBA",303,Ocean,8/31/2026,12/22/2026,"Traut; Traut"
"Fall 2026","Biological Sciences",70162,BIO,100B,962,"General Biology",24,24,,,9,10,Hyb,"TR; TBA","1310; TBA","1600; TBA","STEM; TBA",303,Ocean,8/31/2026,12/22/2026,"Traut; Traut"
"Fall 2026","Biological Sciences",74228,BIO,106,631,"Human Anatomy and Physiology",32,32,,,10,10,L/L,"M; W","0910; 0910","1200; 1200","STEM; STEM","306; 306",Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026","Biological Sciences",73602,BIO,106,861,"Human Anatomy and Physiology",32,32,,,10,10,Hyb,"T; TBA","1310; TBA","1600; TBA","STEM; TBA",306,Ocean,8/18/2026,12/22/2026,"Katzman; Katzman"
"Fall 2026","Biological Sciences",74229,BIO,106,862,"Human Anatomy and Physiology",32,32,,,10,10,Hyb,"R; TBA","1310; TBA","1600; TBA","STEM; TBA",306,Ocean,8/18/2026,12/22/2026,"Katzman; Katzman"
"Fall 2026","Biological Sciences",70169,BIO,108,011,"General Human Anatomy",36,36,,,10,10,L/L,"TR; T","0940; 1210","1055; 1500","STEM; STEM","102; 302",Ocean,8/18/2026,12/22/2026,"Tarpey; Tarpey"
"Fall 2026","Biological Sciences",70170,BIO,108,012,"General Human Anatomy",36,36,,,10,10,L/L,"TR; R","0940; 1210","1055; 1500","STEM; STEM","102; 302",Ocean,8/18/2026,12/22/2026,"Tarpey; Tarpey"
"Fall 2026","Biological Sciences",73902,BIO,108,861,"General Human Anatomy",32,32,,,10,10,Hyb,"M; TBA","1410; TBA","1700; TBA","STEM; TBA",302,Ocean,8/18/2026,12/22/2026,"Hanson; Hanson"
"Fall 2026","Biological Sciences",73903,BIO,108,862,"General Human Anatomy",32,32,,,10,10,Hyb,"TBA; M","TBA; 1810","TBA; 2100","TBA; STEM",302,Ocean,8/18/2026,12/22/2026,"Hanson; Hanson"
"Fall 2026","Biological Sciences",73904,BIO,108,863,"General Human Anatomy",32,32,,,10,10,Hyb,"TBA; W","TBA; 1410","TBA; 1700","TBA; STEM",302,Ocean,8/18/2026,12/22/2026,"Hanson; Hanson"
"Fall 2026","Biological Sciences",73905,BIO,108,864,"General Human Anatomy",32,32,,,10,10,Hyb,"TBA; W","TBA; 1810","TBA; 2100","TBA; STEM",302,Ocean,8/18/2026,12/22/2026,"Hanson; Hanson"
"Fall 2026","Biological Sciences",73906,BIO,112,001,"Intro. Human Physiology",32,32,,,4,10,L/L,"TR; T","0910; 1110","1025; 1400","STEM; STEM","104; 318",Ocean,8/18/2026,12/22/2026,"Lauritzen; Lauritzen"
"Fall 2026","Biological Sciences",73907,BIO,112,002,"Intro. Human Physiology",32,32,,,3,10,L/L,"TR; R","0910; 1110","1025; 1400","STEM; STEM","104; 318",Ocean,8/18/2026,12/22/2026,"Lauritzen; Lauritzen"
"Fall 2026","Biological Sciences",70179,BIO,112,861,"Intro. Human Physiology",32,32,,,10,10,Hyb,"M; TBA","1310; TBA","1600; TBA","STEM; TBA",318,Ocean,8/18/2026,12/22/2026,"Reyes; Staff"
"Fall 2026","Biological Sciences",72582,BIO,112,862,"Intro. Human Physiology",32,32,,,10,10,Hyb,"W; TBA","1310; TBA","1600; TBA","STEM; TBA",318,Ocean,8/18/2026,12/22/2026,"Reyes; Reyes"
"Fall 2026","Biological Sciences",73646,BIO,112,863,"Intro. Human Physiology",32,32,,,10,10,Hyb,"TBA; T","TBA; 1810","TBA; 2100","TBA; STEM",318,Ocean,8/18/2026,12/22/2026,"Damas; Damas"
"Fall 2026","Biological Sciences",74230,BIO,112,864,"Intro. Human Physiology",32,32,,,10,10,Hyb,"W; TBA","1810; TBA","2100; TBA","STEM; TBA",318,Ocean,8/18/2026,12/22/2026,"Damas; Damas"
"Fall 2026","Biological Sciences",70185,BIO,120,001,"Introduction to Microbiology",24,24,,,10,10,L/L,"TR; TR","1310; 1540","1500; 1655","STEM; STEM","316; 102",Ocean,8/18/2026,12/22/2026,"Brown; Brown"
"Fall 2026","Biological Sciences",73362,BIO,120,002,"Introduction to Microbiology",24,24,,,10,10,L/L,"TR; TR","1540; 1810","1655; 2000","STEM; STEM","102; 316",Ocean,8/18/2026,12/22/2026,"Brown; Brown"
"Fall 2026","Biological Sciences",70191,BIO,120,862,"Introduction to Microbiology",24,24,,,10,10,Hyb,"MW; TBA","1410; TBA","1600; TBA","STEM; TBA",316,Ocean,8/18/2026,12/22/2026,"Miraglia; Miraglia"
"Fall 2026","Biological Sciences",73911,BIO,120,864,"Introduction to Microbiology",24,24,,,10,10,Hyb,"MW; TBA","1010; TBA","1200; TBA","STEM; TBA",316,Ocean,8/18/2026,12/22/2026,"Miraglia; Miraglia"
"Fall 2026","Biological Sciences",73908,BIO,120,865,"Introduction to Microbiology",24,24,,,10,10,Hyb,"MW; TBA","1810; TBA","2000; TBA","STEM; TBA",316,Ocean,8/18/2026,12/22/2026,"Miraglia; Miraglia"
"Fall 2026","Biological Sciences",70192,BIO,121,931,"Principles of Food Safety",32,36,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,10/25/2026,Miraglia
"Fall 2026","Biological Sciences",70193,BIO,130,931,"Nutrition and Culinary Arts",36,36,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Tran
"Fall 2026","Biological Sciences",70195,BIO,132,931,"Introduction to Nutrition",36,36,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Tran
"Fall 2026","Biological Sciences",70196,BIO,134,001,"Nutrition for Health Sciences",53,70,,,0,10,Lec,TR,1110,1230,STEM,102,Ocean,8/31/2026,12/22/2026,Tran
"Fall 2026","Biological Sciences",74232,BIO,134,003,"Nutrition for Health Sciences",32,32,,,1,10,Lec,MW,1010,1125,STEM,218,Ocean,8/18/2026,12/22/2026,Siekmann
"Fall 2026","Biological Sciences",74344,BIO,134,005,"Nutrition for Health Sciences",20,36,,,0,10,Lec,M,1310,1600,CHNB,504,"Chinatown/North Beach",8/18/2026,12/22/2026,Siekmann
"Fall 2026","Biological Sciences",70198,BIO,134,631,"Nutrition for Health Sciences",36,36,,,1,10,Lec,T,1810,2100,CHNB,504,"Chinatown/North Beach",8/18/2026,12/22/2026,Siekmann
"Fall 2026","Biological Sciences",70200,BIO,134,932,"Nutrition for Health Sciences",36,36,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Tran
"Fall 2026","Biological Sciences",73011,BIO,134,933,"Nutrition for Health Sciences",36,36,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Tran
"Fall 2026",Chemistry,73466,CHEM,"  C",101,"Problem Solving in Chemistry",5,28,,,0,10,Lec,TBA,TBA,TBA,STEM,416,Ocean,8/31/2026,12/22/2026,Glenn
"Fall 2026",Chemistry,74374,CHEM," 32",101,"Intro to Med Chem",28,28,,,17,30,L/L,"TR; M","1210; 1210","1325; 1500","STEM; STEM","104; 401",Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,74375,CHEM," 32",102,"Intro to Med Chem",28,28,,,21,30,L/L,"TR; T","1210; 1410","1325; 1700","STEM; STEM","104; 401",Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,74376,CHEM," 32",103,"Intro to Med Chem",28,28,,,19,30,L/L,"TR; W","1210; 1210","1325; 1500","STEM; STEM","104; 401",Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,74377,CHEM," 32",104,"Intro to Med Chem",28,28,,,22,30,L/L,"TR; R","1210; 1410","1325; 1700","STEM; STEM","104; 401",Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,74027,CHEM," 32",201,"Intro to Med Chem",28,28,,,30,30,L/L,"MW; W","1210; 1410","1325; 1700","STEM; STEM","104; 402",Ocean,8/18/2026,12/22/2026,"Wong; Wong"
"Fall 2026",Chemistry,72304,CHEM," 32",861,"Intro to Med Chem",0,0,,,0,0,Hyb,"T; TBA","0840; TBA","1130; TBA","TBA; TBA",,Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,74028,CHEM," 32",862,"Intro to Med Chem",0,0,,,0,0,Hyb,"TBA; T","TBA; 1240","TBA; 1530","TBA; TBA",,Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,73071,CHEM," 32",863,"Intro to Med Chem",0,0,,,0,0,Hyb,"R; TBA","0840; TBA","1130; TBA","TBA; TBA",,Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,73057,CHEM," 32",864,"Intro to Med Chem",0,0,,,0,0,Hyb,"R; TBA","1240; TBA","1530; TBA","TBA; TBA",,Ocean,8/18/2026,12/22/2026,"Staff; Staff"
"Fall 2026",Chemistry,71767,CHEM," 40",863,"Intro to Chemical Principles",28,28,,,20,20,Hyb,"R; R; R; TBA","1410; 1310; 1010; TBA","1525; 1400; 1300; TBA","STEM; STEM; STEM; TBA","104; 403; 403",Ocean,8/18/2026,12/22/2026,"Zumwalt; Zumwalt; Zumwalt; Zumwalt"
"Fall 2026",Chemistry,70352,CHEM," 40",865,"Intro to Chemical Principles",28,28,,,20,20,Hyb,"TBA; W; W; R","TBA; 1310; 1010; 1410","TBA; 1400; 1300; 1525","TBA; STEM; STEM; STEM","403; 403; 104",Ocean,8/18/2026,12/22/2026,"Zumwalt; Zumwalt; Zumwalt; Zumwalt"
"Fall 2026",Chemistry,70353,CHEM," 40",866,"Intro to Chemical Principles",28,28,,,20,20,Hyb,"T; T; R; TBA","1310; 1010; 1410; TBA","1400; 1300; 1525; TBA","STEM; STEM; STEM; TBA","403; 403; 104",Ocean,8/18/2026,12/22/2026,"Zumwalt; Zumwalt; Zumwalt; Zumwalt"
"Fall 2026",Chemistry,70331,CHEM,101A,101,"General College Chemistry",28,28,,,2,20,L/L,"MW; MW","1010; 1310","1200; 1600","STEM; STEM","104; 415",Ocean,8/18/2026,12/22/2026,"Stuart; Stuart"
